Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,People in ICU,People on Ventilators,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case
6/24/2020,Maharashtra,826139,Tested,146811,679328,,,,,,,,,,,,,,,,
6/25/2020,Maharashtra,850410,Tested,151823,698587,,,,,,,,,,,,,,,,
6/26/2020,Maharashtra,873570,Tested,156457,717113,,,,,,,,,,,,,,,,
4/14/2020,Manipur,276,Reports Received,2,,,321,109,Government,212,,,,,,,,0.72%,0.09,89,138
4/17/2020,Manipur,311,Reports Received,2,,,359,126,Government,233,,,,,,,,0.64%,0.1,100,156
4/24/2020,Manipur,402,Reports Received,2,,,391,80,Government,311,,,,,,,,0.50%,0.13,130,201
4/25/2020,Manipur,416,Reports Received,2,,,397,84,Government,313,,,,,,,,0.48%,0.13,134,208
4/30/2020,Manipur,459,Reports Received,2,,,439,84,Government,355,,,,,,,,0.44%,0.15,148,230
5/1/2020,Manipur,461,Reports Received,2,,,443,77,Government,366,,,,,,,,0.43%,0.15,149,231
5/2/2020,Manipur,468,Reports Received,2,,,536,164,Government,372,,,,,,,,0.43%,0.15,151,234
5/4/2020,Manipur,571,Reports Received,2,,,557,90,Government,467,,,,,,,,0.35%,0.18,184,286
5/7/2020,Manipur,684,Reports Received,2,,,627,107,Government,520,,,,,,,,0.29%,0.22,220,342
5/8/2020,Manipur,756,Reports Received,2,,,627,107,Government,520,,,,,,,,0.26%,0.24,244,378
5/9/2020,Manipur,865,Reports Received,2,,,627,107,Government,520,,,,,,,,0.23%,0.28,279,433
5/10/2020,Manipur,1096,Reports Received,2,,,2018,1134,Government,884,,,,,,,,0.18%,0.35,353,548
5/11/2020,Manipur,1337,Reports Received,2,,,2369,1375,Government,994,,,,,,,,0.15%,0.43,431,669
5/13/2020,Manipur,1706,Reports Received,2,,,2519,765,Government,1754,,,,,,,,0.12%,0.55,550,853
5/15/2020,Manipur,1799,Reports Received,3,,,2613,743,Government,1870,,,,,,,,0.17%,0.58,580,600
5/16/2020,Manipur,1900,Reports Received,4,,,,,,,,,,,,,,0.21%,0.61,612,475
5/18/2020,Manipur,2483,Reports Received,7,,,3967,1490,Government,2477,,,,,,,,0.28%,0.8,800,355
5/20/2020,Manipur,3087,Reports Received,20,,,4324,1753,Government,2571,,,,,,,,0.65%,0.99,995,154
5/22/2020,Manipur,3721,Reports Received,26,,,4630,1614,Government,3016,,,,,,,,0.70%,1.2,1199,143
5/23/2020,Manipur,4094,Reports Received,29,,,4894,1820,Government,3074,,,,,,,,0.71%,1.32,1319,141
5/25/2020,Manipur,5041,Reports Received,36,,,5834,2516,Government,3318,,,,,,,,0.71%,1.62,1625,140
5/26/2020,Manipur,6233,Reports Received,39,,,6191,2732,Government,3459,,,,,,,,0.63%,2.01,2009,160
5/27/2020,Manipur,6836,Reports Received,44,,,,,,,,,,,,,,0.64%,2.2,2203,155
5/28/2020,Manipur,7758,Reports Received,55,,,7839,3709,Government,4130,,,,,,,,0.71%,2.5,2500,141
5/29/2020,Manipur,8596,Reports Received,59,,,,,,,,,,,,,,0.69%,2.77,2770,146
6/3/2020,Manipur,12454,Reports Received,118,,,11608,6353,Government,5255,,,,,,,,,,,
6/5/2020,Manipur,14629,Reports Received,132,,,11850,6198,Government,5652,,,,,,,,,,,
6/7/2020,Manipur,17028,Reports Received,172,,,12476,6499,Government,5977,,,,,,,,,,,
6/9/2020,Manipur,18612,Reports Received,304,,,12955,6181,Government,6774,,,,,,,,,,,
6/10/2020,Manipur,19756,Reports Received,311,,,13255,6340,Government,6951,,,,,,,,,,,
6/11/2020,Manipur,20528,Reports Received,366,,,13415,6358,Government,7057,,,,,,,,,,,
6/13/2020,Manipur,24046,Reports Received,449,,,13696,6921,Government,7745,,,,,,,,,,,
6/14/2020,Manipur,25226,Reports Received,458,,,13770,5758,Government,8012,,,,,,,,,,,
6/15/2020,Manipur,26458,Reports Received,490,,,14118,5859,Government,8259,,,,,,,,,,,
6/17/2020,Manipur,29865,Reports Received,552,,,14600,5870,Government,8730,,,,,,,,,,,
6/18/2020,Manipur,30476,Reports Received,606,,,14718,5590,Government,9128,,,,,,,,,,,
6/19/2020,Manipur,32093,Reports Received,681,,,14796,5438,Government,9358,,,,,,,,,,,
6/21/2020,Manipur,35943,Reports Received,841,,,15020,5238,Government,9782,,,,,,,,,,,
6/22/2020,Manipur,38286,Reports Received,898,,,,,,,,,,,,,,,,,
6/23/2020,Manipur,40829,Reports Received,921,,,15307,4434,Government,10873,,,,,,,,,,,
6/24/2020,Manipur,43477,Reports Received,970,,,15331,4415,Government,10916,,,,,,,,,,,
6/25/2020,Manipur,45253,Reports Received,1056,,,15419,3556,Government,11863,,,,,,,,,,,
6/26/2020,Manipur,,Reports Received,1075,,,,,,,,,,,,,,,,,
4/16/2020,Meghalaya,552,Tested,7,299,246,,,,,,,,,,,,1.27%,0.17,171,79
4/17/2020,Meghalaya,617,Tested,9,541,,,,,,,,,,,,,1.46%,0.19,191,69
4/18/2020,Meghalaya,738,Tested,11,667,60,,,,,,,,,,,,1.49%,0.23,229,67
4/19/2020,Meghalaya,766,Tested,11,678,77,,,,,,,,,,,,1.44%,0.24,238,70
4/20/2020,Meghalaya,838,Tested,11,714,,,,,,,,,,,,,1.31%,0.26,260,76
4/21/2020,Meghalaya,933,Tested,12,821,100,,,,,,,,,,,,1.29%,0.29,289,78
4/22/2020,Meghalaya,1046,Tested,12,904,130,,,,,,,,,,,,1.15%,0.32,324,87
4/23/2020,Meghalaya,1109,Tested,12,1000,97,,,,,,,,,,,,1.08%,0.34,344,92
4/24/2020,Meghalaya,1130,Tested,12,1048,70,,,,,,,,,,,,1.06%,0.35,350,94
4/25/2020,Meghalaya,1169,Tested,12,1097,60,,,,,,,,,,,,1.03%,0.36,363,97
4/27/2020,Meghalaya,1254,Tested,12,1182,60,,,,,,,,,,,,0.96%,0.39,389,105
4/28/2020,Meghalaya,1382,Tested,12,1202,168,,,,,,,,,,,,0.87%,0.43,429,115
4/29/2020,Meghalaya,1397,Tested,12,1288,97,,,,,,,,,,,,0.86%,0.43,433,116
4/30/2020,Meghalaya,1595,Tested,12,1433,49,,,,,,,,,,,,0.75%,0.49,495,133
5/1/2020,Meghalaya,,Tested,,,,,,,,,,,,,,,,0,0,
5/2/2020,Meghalaya,1707,Tested,12,1655,40,,,,,,,,,,,,0.70%,0.53,529,142
5/3/2020,Meghalaya,,,,,,,,,,,,,,,,,,0,0,
5/4/2020,Meghalaya,1884,Tested,12,1782,90,,,,,,,,,,,,0.64%,0.58,584,157
5/5/2020,Meghalaya,1944,Tested,12,1822,110,,,,,,,,,,,,0.62%,0.6,603,162
5/6/2020,Meghalaya,,,,,,,,,,,,,,,,,,0,0,
5/7/2020,Meghalaya,2054,Tested,12,1967,,,,,,,,,,,,,0.58%,0.64,637,171
5/8/2020,Meghalaya,,,,,,,,,,,,,,,,,,0,0,
5/9/2020,Meghalaya,2287,Tested,12,2178,96,,,,,,,,,,,,0.52%,0.71,709,191
5/10/2020,Meghalaya,2287,Tested,13,2178,96,,,,,,,,,,,,0.57%,0.71,709,176
5/11/2020,Meghalaya,2480,Tested,13,2342,125,,,,,,,,,,,,0.52%,0.77,769,191
5/12/2020,Meghalaya,,,,,,,,,,,,,,,,,,0,0,
5/15/2020,Meghalaya,2712,Tested,13,2597,102,,,,,,,,,,,,0.48%,0.84,841,209
5/18/2020,Meghalaya,2896,Tested,13,,,,,,,,,,29,20,,,0.45%,0.9,898,223
5/19/2020,Meghalaya,3104,Tested,13,,,,,,,,,,29,20,,,0.42%,0.96,963,239
5/20/2020,Meghalaya,3419,Tested,13,,,,,,,,,,29,20,,,0.38%,1.06,1060,263
5/22/2020,Meghalaya,3682,Tested,14,,,,,,,,,,29,20,,,0.38%,1.14,1142,263
5/26/2020,Meghalaya,6553,Tested,15,5599,,,,,,,,,,,,,0.23%,2.03,2033,437
5/27/2020,Meghalaya,6685,Tested,20,,,,,,,,,,29,20,,,0.30%,2.07,2074,334
5/31/2020,Meghalaya,7781,Tested,27,,,,,,,,,,29,20,,,0.35%,2.41,2413,288
6/1/2020,Meghalaya,8127,Tested,27,,,,,,,,,,29,20,158580,208567,0.33%,2.52,2521,301
6/2/2020,Meghalaya,8734,Tested,28,,,,,,,,,,29,20,209216,206086,0.32%,2.71,2709,312
6/3/2020,Meghalaya,9025,Tested,28,,,,,,,,,,29,20,209216,206086,0.31%,2.8,2799,322
6/4/2020,Meghalaya,9395,Tested,31,,,,,,,,,,29,20,209216,206086,0.33%,2.91,2914,303
6/5/2020,Meghalaya,9592,Tested,31,,,,,,,,,,29,20,209216,206086,0.32%,2.98,2975,309
6/6/2020,Meghalaya,10066,Tested,33,,,,,,,,,,29,20,209216,206086,0.33%,3.12,3122,305
6/7/2020,Meghalaya,10066,Tested,33,,,,,,,,,,29,20,209216,206086,0.33%,3.12,3122,305
6/8/2020,Meghalaya,10746,Tested,36,,,,,,,,,,29,20,209216,206086,0.34%,3.33,3333,299
6/9/2020,Meghalaya,11247,Tested,40,,,,,,,,,,29,20,209216,206086,0.36%,3.49,3489,281
6/10/2020,Meghalaya,11505,Tested,44,,,,,,,,,,29,20,209216,206086,0.38%,3.57,3569,261
6/11/2020,Meghalaya,11889,Tested,44,,,,,,,,,,29,20,209216,206086,0.37%,3.69,3688,270
6/12/2020,Meghalaya,12219,Tested,44,,,,,,,,,,29,20,209216,206086,0.36%,3.79,3790,278
6/13/2020,Meghalaya,12560,Tested,44,,,,,,,,,,29,20,220421,206086,0.35%,3.9,3896,285
6/15/2020,Meghalaya,13353,Tested,44,,,,,,,,,,29,20,220421,206086,0.33%,4.14,4142,303
6/16/2020,Meghalaya,13878,Tested,44,,,,,,,,,,29,20,220421,206086,0.32%,4.3,4305,315
6/17/2020,Meghalaya,14316,Tested,43,,,,,,,,,,29,20,220421,206086,0.30%,4.44,4440,333
6/18/2020,Meghalaya,14647,Tested,43,,,,,,,,,,29,20,220421,206086,0.29%,4.54,4543,341
6/19/2020,Meghalaya,15104,Tested,43,,,,,,,,,,29,20,256379,206086,0.28%,4.68,4685,351
6/20/2020,Meghalaya,15346,Tested,43,,,,,,,,,,29,20,256379,206086,0.28%,4.76,4760,357
6/22/2020,Meghalaya,16296,Tested,44,,,,,,,,,,29,20,256379,206086,0.27%,5.05,5055,370
6/23/2020,Meghalaya,16637,Tested,46,,,,,,,,,,29,20,256379,206086,0.28%,5.16,5160,362
6/24/2020,Meghalaya,17115,Tested,46,,,,,,,,,,29,20,256379,206086,0.27%,5.31,5309,372
6/25/2020,Meghalaya,17258,Tested,46,,,,,,,,,,29,20,256379,206086,0.27%,5.35,5353,375
6/26/2020,Meghalaya,17784,Tested,46,,,,,,,,,,29,20,256379,206086,,,,
4/6/2020,Mizoram,58,Samples Collected,1,0,0,,,,,,,,,,,,1.72%,0.05,49,58
4/7/2020,Mizoram,58,Samples Collected,1,0,0,,,,,,,,,,,,1.72%,0.05,49,58
4/8/2020,Mizoram,74,Samples Collected,1,,0,,,,,,,,,,,,1.35%,0.06,62,74
4/9/2020,Mizoram,84,Samples Collected,1,,,,,,,,,,,,,,1.19%,0.07,70,84
4/12/2020,Mizoram,87,Samples Collected,1,,,,238,Facility,,,,,,,,,1.15%,0.07,73,87
4/13/2020,Mizoram,89,Samples Collected,1,,,,,,,,,,,,,,1.12%,0.07,75,89
4/14/2020,Mizoram,91,Samples Collected,1,,,,253,,,,,,,,,,1.10%,0.08,76,91
4/15/2020,Mizoram,94,Samples Collected,1,,,,253,,,,,,,,,,1.06%,0.08,79,94
4/16/2020,Mizoram,94,Samples Collected,1,,,,253,Facility,,,,,,,,,1.06%,0.08,79,94
4/18/2020,Mizoram,102,Samples Collected,1,,,,253,,,,,,,,,,0.98%,0.09,86,102
4/19/2020,Mizoram,116,Samples Collected,1,,,,253,,,,,,,,,,0.86%,0.1,97,116
4/20/2020,Mizoram,132,Samples Collected,1,,,,253,,,,,,,,,,0.76%,0.11,111,132
4/21/2020,Mizoram,135,Samples Collected,1,,,,,,,,,,,,,,0.74%,0.11,113,135
4/22/2020,Mizoram,135,Samples Collected,1,,,,253,,,,,,,,,,0.74%,0.11,113,135
4/23/2020,Mizoram,137,Samples Collected,1,,,,253,,,,,,,,,,0.73%,0.11,115,137
4/26/2020,Mizoram,146,Samples Collected,1,,,,253,,,,,,,,,,0.68%,0.12,122,146
4/27/2020,Mizoram,146,Samples Collected,1,,,,253,,,,,,,,,,0.68%,0.12,122,146
4/28/2020,Mizoram,158,Samples Collected,1,,,,253,,,,,,,,,,0.63%,0.13,133,158
4/29/2020,Mizoram,179,Samples Collected,1,,,,253,Facility,,,,,,,,,0.56%,0.15,150,179
4/30/2020,Mizoram,180,Samples Collected,1,,,,253,Facility,,,,,,,,,0.56%,0.15,151,180
5/1/2020,Mizoram,180,Samples Collected,1,,,,794,Facility,,,,,,,,,0.56%,0.15,151,180
5/2/2020,Mizoram,183,Samples Collected,1,,,,1142,Facility,,,,,,,,,0.55%,0.15,154,183
5/3/2020,Mizoram,183,Samples Collected,1,,,,1878,Facility,,,,,,,,,0.55%,0.15,154,183
5/4/2020,Mizoram,183,Samples Collected,1,,,,1949,Facility,,,,,,,,,0.55%,0.15,154,183
5/5/2020,Mizoram,188,Samples Collected,1,,,,2045,Facility,,,,,,,,,0.53%,0.16,158,188
5/6/2020,Mizoram,195,Samples Collected,1,,,,2111,Facility,,,,,,,,,0.51%,0.16,164,195
5/7/2020,Mizoram,197,Samples Collected,1,,,,2137,Facility,,,,,,,,,0.51%,0.17,165,197
5/8/2020,Mizoram,199,Samples Collected,1,,,,2161,Facility,,,,,,,,,0.50%,0.17,167,199
5/9/2020,Mizoram,201,Samples Collected,1,,,,2161,Facility,,,,,,,,,0.50%,0.17,169,201
5/10/2020,Mizoram,201,Samples Collected,1,,,,2161,Facility,,,,,,,,,0.50%,0.17,169,201
5/11/2020,Mizoram,206,Samples Collected,1,,,,2229,Facility,,,,,,,,,0.49%,0.17,173,206
5/12/2020,Mizoram,224,Samples Collected,1,,,,2259,Facility,,,,,,,,,0.45%,0.19,188,224
5/13/2020,Mizoram,224,Samples Collected,1,,,,2273,Facility,,,,,,,,,0.45%,0.19,188,224
5/14/2020,Mizoram,273,Samples Collected,1,,,,2311,Facility,,,,,,,,,0.37%,0.23,229,273
5/15/2020,Mizoram,273,Samples Collected,1,,,,2350,Facility,,,,,,,,,0.37%,0.23,229,273
5/16/2020,Mizoram,282,Samples Collected,1,,,,2875,Facility,,,,,,,,,0.35%,0.24,237,282
5/17/2020,Mizoram,282,Samples Collected,1,,,,2875,Facility,,,,,,,,,0.35%,0.24,237,282
5/18/2020,Mizoram,301,Samples Collected,1,,,,3216,Facility,,,,,,,,,0.33%,0.25,253,301
5/19/2020,Mizoram,313,Samples Collected,1,,,,3222,Facility,,,,,,,,,0.32%,0.26,263,313
5/20/2020,Mizoram,315,Samples Collected,1,,,,3251,Facility,,,,,,,,,0.32%,0.26,264,315
5/21/2020,Mizoram,320,Samples Collected,1,,,,3373,Facility,,,,,,,,,0.31%,0.27,268,320
5/22/2020,Mizoram,324,Samples Collected,1,,,,3460,Facility,,,,,,,,,0.31%,0.27,272,324
5/23/2020,Mizoram,336,Samples Collected,1,,,,3534,Facility,,,,,,,,,0.30%,0.28,282,336
5/24/2020,Mizoram,342,Samples Collected,1,,,,3860,Facility,,,,,,,,,0.29%,0.29,287,342
5/25/2020,Mizoram,359,Samples Collected,1,,,,4494,Facility,,,,,,,,,0.28%,0.3,301,359
5/26/2020,Mizoram,438,Samples Collected,1,,,,4571,Facility,,,,,,,,,0.23%,0.37,367,438
5/28/2020,Mizoram,516,Samples Collected,1,,,,4697,Facility,,,,,,,,,0.19%,0.43,433,516
5/29/2020,Mizoram,529,Samples Collected,1,,,,4771,Facility,,,,,,,,,0.19%,0.44,444,529
5/30/2020,Mizoram,686,Samples Collected,1,,,,5329,Facility,,,,,,,,,0.15%,0.58,576,686
5/31/2020,Mizoram,777,Samples Collected,1,,,,6456,Facility,,,,,,,,,0.13%,0.65,652,777
6/1/2020,Mizoram,896,Samples Collected,1,,,,6832,Facility,,,,,,,,,0.11%,0.75,752,896
6/2/2020,Mizoram,1012,Samples Collected,13,,,,7686,Facility,,,,,,,,,1.28%,0.85,849,78
6/3/2020,Mizoram,1095,Samples Collected,14,,,,8073,Facility,,,,,,,,,1.28%,0.92,919,78
6/4/2020,Mizoram,1346,Samples Collected,17,,,,8342,Facility,,,,,,,,,1.26%,1.13,1129,79
6/5/2020,Mizoram,1687,Samples Collected,22,,,,8926,Facility,,,,,,,,,1.30%,1.42,1415,77
6/6/2020,Mizoram,1991,Samples Collected,24,,,,9229,Facility,,,,,,,,,1.21%,1.67,1670,83
6/7/2020,Mizoram,2252,Samples Collected,34,,,,9543,Facility,,,,,,,,,1.51%,1.89,1889,66
6/8/2020,Mizoram,2496,Samples Collected,42,,,,9621,Facility,,,,,,,,,1.68%,2.09,2094,59
6/9/2020,Mizoram,2747,Samples Collected,88,,,,9647,Facility,,,,,,,,,3.20%,2.3,2305,31
6/10/2020,Mizoram,2747,Samples Collected,102,,,,9647,Facility,,,,,,,,,3.71%,2.3,2305,27
6/11/2020,Mizoram,3152,Samples Collected,104,,,,9797,Facility,,,,,,,,,3.30%,2.64,2644,30
6/12/2020,Mizoram,,,,,,,,,,,,,,,,,,0,0,
6/13/2020,Mizoram,3727,Samples Collected,107,,,,9940,Facility,,,,,,,,,2.87%,3.13,3127,35
6/14/2020,Mizoram,4327,Samples Collected,112,,,,9989,Facility,,,,,,,,,2.59%,3.63,3630,39
6/15/2020,Mizoram,4919,Samples Collected,117,,,,10044,Facility,,,,,,,,,2.38%,4.13,4127,42
6/16/2020,Mizoram,5524,Samples Collected,121,,,,,,,,,,,,,,2.19%,4.63,4634,46
6/17/2020,Mizoram,6035,Samples Collected,121,,,,,,,,,,,,,,2.00%,5.06,5063,50
6/18/2020,Mizoram,6661,Samples Collected,130,,,,,,,,,,,,,,1.95%,5.59,5588,51
6/19/2020,Mizoram,7496,Samples Collected,130,,,,,,,,,,,,,,1.73%,6.29,6289,58
6/20/2020,Mizoram,8284,Samples Collected,140,,,,,,,,,,,,,,1.69%,6.95,6950,59
6/21/2020,Mizoram,8718,Samples Collected,141,,,,,,,,,,,,,,1.62%,7.31,7314,62
6/22/2020,Mizoram,9277,Samples Collected,142,,,,,,,,,,,,,,1.53%,7.78,7783,65
6/23/2020,Mizoram,9840,Samples Collected,142,,,,,,,,,,,,,,1.44%,,8255,69
6/24/2020,Mizoram,10486,Samples Collected,145,,,,,,,,,,,,,,,,,
6/25/2020,Mizoram,11672,Samples Collected,145,,,,9247,Facility,,,,,,,,,,,,
6/26/2020,Mizoram,12753,Samples Collected,147,,,,9308,Facility,,,,,,,,,,,,
4/6/2020,Nagaland,60,Samples Sent,0,47,13,,,,,,,489,,70,,,0.00%,0.03,28,
4/10/2020,Nagaland,70,Samples Sent,0,69,1,,20,Facility,,,,,,,,,0.00%,0.03,33,
4/11/2020,Nagaland,70,Samples Sent,0,70,,,22,Facility,,,,,,,,,0.00%,0.03,33,
4/12/2020,Nagaland,74,Samples Sent,0,70,4,,28,Facility,,,,,,,,,0.00%,0.03,34,
4/13/2020,Nagaland,,Samples Sent,,,,,,,,,,,,,,,,0,0,
4/14/2020,Nagaland,174,Samples Sent,0,97,77,,,,,,,,,,,,0.00%,0.08,81,
4/15/2020,Nagaland,184,Samples Sent,0,174,10,,,,,,,,,,,,0.00%,0.09,86,
4/16/2020,Nagaland,,Samples Sent,,,,,,,,,,,,,,,,0,0,
4/17/2020,Nagaland,274,Samples Sent,0,222,48,,,,,,,,,,,,0.00%,0.13,127,
4/18/2020,Nagaland,392,Samples Sent,0,292,100,,,,,,,,,,,,0.00%,0.18,182,
4/19/2020,Nagaland,404,Samples Sent,0,345,59,,,,,,,,,,,,0.00%,0.19,188,
4/20/2020,Nagaland,434,Samples Sent,0,404,30,,,,,,,,,,,,0.00%,0.2,202,
4/21/2020,Nagaland,537,Samples Sent,0,456,81,,,,,,,,,,,,0.00%,0.25,250,
4/22/2020,Nagaland,543,Samples Sent,0,481,62,,,,,,,,,,,,0.00%,0.25,253,
4/23/2020,Nagaland,607,Samples Sent,0,543,64,,,,,,,,,,,,0.00%,0.28,282,
4/24/2020,Nagaland,,Samples Sent,,,,,,,,,,,,,,,,0,0,
4/25/2020,Nagaland,613,Samples Sent,0,607,6,,,,,,,,,,,,0.00%,0.29,285,
4/26/2020,Nagaland,613,Samples Sent,0,613,0,,,,,,,,,,,,0.00%,0.29,285,
4/27/2020,Nagaland,629,Samples Sent,0,613,16,,,,,,,,,,,,0.00%,0.29,293,
4/28/2020,Nagaland,639,Samples Sent,0,620,19,,,,,,,,,,,,0.00%,0.3,297,
4/29/2020,Nagaland,644,Samples Sent,0,631,13,,37,Facility,,,,381,64,32,,,0.00%,0.3,300,
4/30/2020,Nagaland,653,Samples Sent,0,640,13,,33,Facility,,,,390,64,35,,,0.00%,0.3,304,
5/1/2020,Nagaland,664,Samples Sent,0,650,14,,29,Facility,,,,390,64,35,,,0.00%,0.31,309,
5/2/2020,Nagaland,674,Samples Sent,0,661,13,,29,Facility,,,,390,64,35,,,0.00%,0.31,313,
5/3/2020,Nagaland,684,Samples Sent,0,663,21,,28,Facility,,,,390,66,35,,,0.00%,0.32,318,
5/4/2020,Nagaland,708,Samples Sent,0,679,29,,28,Facility,,,,390,66,35,,,0.00%,0.33,329,
5/5/2020,Nagaland,724,Samples Sent,0,771,13,,43,Facility,,,,390,66,34,,,0.00%,0.34,337,
5/6/2020,Nagaland,763,Samples Sent,0,712,51,,80,Facility,,,,390,66,34,,,0.00%,0.35,355,
5/7/2020,Nagaland,786,Samples Sent,0,728,58,,77,Facility,,,,390,66,34,,,0.00%,0.37,366,
5/8/2020,Nagaland,805,Samples Sent,0,775,30,,77,Facility,,,,390,66,34,,,0.00%,0.37,374,
5/9/2020,Nagaland,848,Samples Sent,0,786,62,,93,Facility,,,,390,66,34,,,0.00%,0.39,394,
5/10/2020,Nagaland,862,Samples Sent,0,806,56,,98,Facility,,,,390,66,34,,,0.00%,0.4,401,
5/11/2020,Nagaland,875,Samples Sent,0,848,27,,112,Facility,,,,390,66,34,,,0.00%,0.41,407,
5/12/2020,Nagaland,882,Samples Sent,0,872,10,,86,Facility,,,,390,66,34,,,0.00%,0.41,410,
5/13/2020,Nagaland,889,Samples Sent,0,872,17,,310,Facility,,,,390,66,34,,,0.00%,0.41,413,
5/14/2020,Nagaland,891,Samples Sent,0,873,18,,346,Facility,,,,390,66,34,,,0.00%,0.41,414,
5/15/2020,Nagaland,910,Samples Sent,0,889,21,,978,Facility,,,,385,66,34,,,0.00%,0.42,423,
5/16/2020,Nagaland,917,Samples Sent,0,891,26,,1069,Facility,,,,385,66,34,,,0.00%,0.43,427,
5/17/2020,Nagaland,952,Samples Sent,0,914,38,,1398,Facility,,,,385,66,34,,,0.00%,0.44,443,
5/18/2020,Nagaland,961,Samples Sent,0,914,47,,1344,Facility,,,,385,66,34,,,0.00%,0.45,447,
5/19/2020,Nagaland,978,Samples Sent,0,948,30,,923,Facility,,,,385,66,34,,,0.00%,0.45,455,
5/20/2020,Nagaland,985,Samples Sent,0,952,33,,1052,Facility,,,,385,66,34,,,0.00%,0.46,458,
5/21/2020,Nagaland,1001,Samples Sent,0,978,23,,,,,,,385,66,34,,,0.00%,0.47,466,
5/22/2020,Nagaland,1035,Samples Sent,0,1012,23,,2147,Facility,,,,385,66,34,,,0.00%,0.48,481,
5/23/2020,Nagaland,1065,Samples Sent,0,1015,50,,1836,Facility,,,,385,66,34,24774,36429,0.00%,0.5,495,
5/24/2020,Nagaland,1097,Samples Sent,0,1032,65,,2776,Facility,,,,385,66,34,24774,36429,0.00%,0.51,510,
5/25/2020,Nagaland,1366,Samples Sent,3,1078,283,,2831,Facility,,,,385,66,34,24774,36429,0.22%,0.64,635,455
5/26/2020,Nagaland,1366,Samples Sent,4,1080,282,,2956,Facility,,,,385,68,34,25280,36585,0.29%,0.64,635,342
5/27/2020,Nagaland,1554,Samples Sent,9,1224,320,,3324,Facility,,,,385,68,34,25280,36585,0.58%,0.72,723,173
5/28/2020,Nagaland,1765,Samples Sent,18,1317,430,,3389,Facility,,,,385,68,34,25280,36585,1.02%,0.82,821,98
5/29/2020,Nagaland,1997,Samples Sent,25,1409,563,,3526,Facility,,,,385,68,34,25280,36585,1.25%,0.93,929,80
5/30/2020,Nagaland,2210,Samples Sent,36,1496,764,,3493,Facility,,,,385,68,34,25280,36585,1.63%,1.03,1028,61
5/31/2020,Nagaland,2576,Samples Sent,43,1596,1023,,4057,Facility,,,,385,68,34,25280,36585,1.67%,1.2,1198,60
6/1/2020,Nagaland,2870,Samples Sent,43,1744,1083,,4022,Facility,,,,385,68,36,25280,4006,1.50%,1.33,1335,67
6/2/2020,Nagaland,3257,Samples Sent,49,1836,1372,,4144,Facility,,,,385,68,36,25280,4006,1.50%,1.51,1515,66
6/3/2020,Nagaland,3414,Samples Sent,58,2002,1354,,4110,Facility,,,,385,68,36,25280,4006,1.70%,1.59,1588,59
6/4/2020,Nagaland,3739,Samples Sent,80,2151,1508,,4642,Facility,,,,385,68,36,25280,4006,2.14%,1.74,1739,47
6/5/2020,Nagaland,3974,Samples Sent,94,2372,,,,,,,,385,68,36,25280,4006,2.37%,1.85,1848,42
6/6/2020,Nagaland,4061,Samples Sent,107,2614,1340,,4983,Facility,,,,385,68,36,25280,4006,2.63%,1.89,1889,38
6/7/2020,Nagaland,4371,Samples Sent,118,2956,1297,,7629,Facility,,,,385,68,36,25280,4006,2.70%,2.03,2033,37
6/8/2020,Nagaland,4729,Samples Sent,123,3176,1424,,5367,Facility,,,,385,68,39,26790,4056,2.60%,2.2,2200,38
6/9/2020,Nagaland,4896,Samples Sent,127,3512,1250,,5922,Facility,,,,385,68,39,26790,4056,2.59%,2.28,2277,39
6/10/2020,Nagaland,5220,Samples Sent,128,3867,1212,,6709,Facility,,,,385,68,39,33190,10756,2.45%,2.43,2428,41
6/11/2020,Nagaland,5667,Samples Sent,130,4198,1325,,6971,Facility,,,,385,68,39,33190,10756,2.29%,2.64,2636,44
6/12/2020,Nagaland,6104,Samples Sent,156,4593,1334,,6922,Facility,,,,385,68,39,33190,10756,2.56%,2.84,2839,39
6/13/2020,Nagaland,6466,Samples Sent,163,4904,1376,,6774,Facility,,,,385,68,39,33190,10756,2.52%,3.01,3007,
6/14/2020,Nagaland,6478,Samples Sent,168,5155,1132,,6774,Facility,,,,385,68,39,33190,10756,2.59%,3.01,3013,
6/15/2020,Nagaland,7132,Samples Sent,177,5642,1294,,,,,,,385,68,39,33190,10756,2.48%,3.32,3317,
6/16/2020,Nagaland,7835,Samples Sent,179,6232,1405,,,,,,,385,68,39,33190,10756,2.28%,3.64,3644,
6/17/2020,Nagaland,8387,Samples Sent,193,,,,,,,,,385,68,39,33190,10756,2.30%,3.9,3901,
6/18/2020,Nagaland,9039,Samples Sent,193,7567,1228,,,,,,,385,68,39,33190,10756,2.14%,4.2,4204,
6/19/2020,Nagaland,10102,Samples Sent,198,8213,1637,,,,,,,385,68,39,33190,10756,1.96%,4.7,4699,
6/20/2020,Nagaland,9128,Samples Sent,201, ,,,6742,Facility,,,,385,68,39,33190,10756,2.20%,4.25,4246,
6/21/2020,Nagaland,9971,Samples Sent,211,,,,6846,Facility,,,,385,68,39,33190,10756,2.12%,4.64,4638,
